A,B
7391.92115,4742.960258
7075.769398,4882.374935
6873.032054,4375.768953
6843.950183,3709.185213
7070.842189,3252.74934
7513.424127,2846.356404
7589.751734,2751.982443
7878.081732,2672.058743
8460.780281,2688.318362
9099.553093,2879.122866
9768.213178,3345.900138
10426.70153,4225.830497
11124.80199,4635.502923
11633.61446,4409.023437
11937.58842,3978.463691
12106.77184,3171.211148
12055.79217,2860.400691
11770.906,2763.46737
11235.25294,2553.954434
10849.47545,2666.868173
10242.39319,2792.077073
9412.955091,2961.667935
8577.332349,3667.594443
7909.462592,4406.259675
7423.997626,4771.482195
7028.343184,4999.828547
6730.235148,4569.945993
6605.31773,3903.925491
6767.607959,3376.799181
7207.040348,3051.084839
7293.563603,2963.216153
7569.203962,2917.681767
8090.436957,2928.565595
8782.515654,3096.193842
9457.051505,3636.939179
10128.5734,4332.317594
10736.60948,4344.731456
11180.24415,3943.326858
11491.26563,3600.466238
11675.94551,3818.568177
11609.39797,3532.196298
11298.43565,3619.910195
10785.81873,3760.392105
10425.52581,4117.230525
9844.755894,4325.697672
9028.426649,4212.59762
8208.243651,4560.99185
7538.532549,5165.076927
7083.210437,5307.11679
6751.476953,5165.279118
6607.341519,4647.621813
6576.730389,3956.337971
6765.088634,3349.40361
7189.02091,3063.215444
7290.6252,2986.05158
7624.073628,2929.477458
8273.115174,2974.741464
9003.9934,3017.504223
9682.853834,3542.275209
10344.88796,4429.614377
10943.04762,4708.212587
11364.9306,4630.53768
11611.23608,4115.210942
11737.30909,3686.378961
11623.35149,3244.327979
11198.21615,3561.59792
10578.76151,3097.547282
10190.03113,3315.784677
9666.772866,3080.975867
9036.381241,3348.474959
8388.111716,3818.116064
7734.405643,4409.212295
7272.02427,4758.308348
6913.658503,4888.87004
6659.623537,4592.076473
6489.770826,3971.876517
6396.096972,3347.11937
6408.048238,3004.822409
6432.549289,2774.858745
6953.370919,2723.918376
7706.429182,2726.683851
8485.80454,2886.792639
9188.670553,3342.71478
9757.799053,4183.876401
10209.44191,4366.65977
10528.00705,3989.361383
10667.70915,3582.155511
10740.33201,3381.468324
10692.66836,3339.632436
10411.31873,3523.586853
9909.54533,3291.909546
9600.23214,3216.993324
9124.027824,2982.817872
8538.614131,3073.065902
7926.929133,3643.192946
7378.94327,4228.148342
6927.460812,4542.681305
6603.411557,4834.442183
6307.397064,4570.914297
6149.898894,3953.543196
6072.905111,3342.930441
6052.93494,2992.990566
6101.396399,2885.509473
6619.253141,2772.386489
7298.677933,2772.712682
7966.922441,2940.181547
8611.364004,3387.043668
9230.138633,3984.850679
9744.338959,4425.97595
10101.60453,4503.864542
10338.86958,4126.326504
10437.57443,3920.931588
10417.43089,3548.644415
10075.25252,3178.773417
9604.465587,2836.720929
9321.006062,2811.158043
8819.714424,2968.039059
8225.409539,3264.55691
7617.959728,3625.15613
7041.178665,4175.08869
6620.621096,4597.635083
6337.168577,4593.618074
6124.245332,4282.742316
6024.264442,3847.230681
6054.969621,3411.712247
6115.277292,3082.760228
6138.350264,2888.328243
6331.241232,2760.115916
6702.310708,2726.22503
7130.987896,2813.175738
7470.359298,2950.277673
7650.566601,3251.39381
7739.784913,3622.325597
7870.70008,3885.357056
7953.36124,3747.164225
8044.61736,3708.724725
8076.542308,3942.313487
7962.631568,3880.227906
7834.701223,4048.899845
7827.570688,3973.678248
7555.039244,3910.357851
7062.111414,3451.887002
6543.506423,3700.247396
6194.562064,4070.879537
5949.730119,4435.203062
5767.079941,4438.99022
5710.827693,4236.21722
5791.102802,3762.487976
6119.846591,3309.647603
6727.84258,3009.046833
6910.809104,2810.867168
7038.920032,2718.315222
7424.310011,2718.754476
7946.82282,2774.065295
8406.741677,2934.993336
8834.041873,3138.560736
9261.279007,3387.653967
9604.858358,3571.158428
9879.070931,3993.462498
10088.95776,4192.055027
10066.61739,4393.594734
9739.536556,4394.790336
9276.341759,4285.384161
9046.768182,4123.85666
8565.750458,4510.518788
7810.784648,4687.396275
7148.137964,5281.736337
6635.584481,5569.912283
6277.010017,5569.19628
6074.431799,5458.283831
5975.086055,4799.151177
6040.497592,4013.978789
6354.664196,3517.140975
6918.911839,3159.66042
7096.801375,3034.399182
7262.895086,2896.29698
7710.240454,2931.081584
8314.046343,3397.294367
8843.086599,3826.275038
9211.514763,4959.097248
9452.238391,5006.181693
9513.62752,4765.617926
9511.315807,4677.413471
9509.590854,4947.024491
9362.387389,4438.728605
9075.193714,4209.814427
8836.782162,4091.201915
8700.332128,3809.438028
8270.39064,3683.784132
7650.520354,3548.517554
7020.901442,4295.079867
6524.314196,4889.988522
6223.932777,5160.914987
6030.605407,5291.329071
5901.945166,5068.523909
5918.624099,4438.494624
6226.782197,3680.486949
6812.523072,3041.210549
6975.824784,2897.550474
7156.459449,2853.533379
7551.167987,2779.058246
8106.822556,2932.630452
8694.539898,3462.938151
9309.956382,4486.119879
9836.901857,4850.598014
10039.10605,4901.533728
9967.439996,4701.604194
9565.659164,4439.422311
8998.406126,4605.77004
8568.979085,4268.644776
8322.0381,4297.087781
8194.804704,4467.466214
7851.0991,4374.679583
7298.918739,4540.948073
6752.841446,5350.42004
6302.631646,5601.939873
5980.866811,5585.65127
5757.759276,5375.618358
5672.288033,4774.314461
5697.479373,4059.034218
6008.6426,3578.488211
6551.990318,3176.469477
6754.712766,3098.698935
6930.365623,3024.777699
7373.643902,2917.413534
7894.440594,3013.247891
8520.45288,3598.616208
9159.145781,4556.279502
9728.313857,4883.883293
10164.38023,4654.56221
10355.78225,4512.065535
10270.78779,4199.527728
9704.072652,3816.617685
8972.637362,3567.38358
8442.963913,3771.721155
8186.723406,4151.028383
7810.955842,4148.024987
7352.191825,4338.774629
6806.145822,4441.172121
6297.073202,4945.925001
5967.50067,5068.46991
5730.838457,5342.484344
5592.167696,5005.128968
5555.074517,4230.24755
5636.695199,3598.521821
5786.928826,3273.455798
5927.913213,3123.252764
6235.619001,3010.353198
6595.37388,3026.302898
6867.4985,3189.102539
6997.301063,3747.562095
7020.101928,4689.438894
6980.109408,4689.531732
6912.375429,3886.181726
6896.090831,3363.980447
6883.779297,2983.674755
6866.32298,2799.973374
6776.235807,3001.968956
6740.240019,2757.123848
6786.117314,2722.285565
6628.999407,3360.110822
6346.429222,3689.291631
5970.796457,4222.332165
5613.730497,4650.099227
5337.56471,5064.311216
5153.011098,5097.835742
5012.559728,4585.326768
4962.381764,3973.122639
4986.586461,3366.185859
5061.986822,3049.365347
5180.005178,3062.950398
5461.145929,2857.511256
5775.009517,2810.275526
6057.246673,2954.359398
6274.005131,3351.935942
6473.536042,4284.507654
6598.102453,4563.830612
6706.526095,4454.380019
6788.853377,4506.188478
6815.035425,4269.40077
6823.029481,4070.352153
6748.922747,4110.486066
6769.408993,4880.781615
6829.61017,4849.214825
6584.893618,5029.769082
6105.143676,5068.361687
5599.343025,4912.901231
5296.866249,5131.697202
5039.294592,5047.164032
4900.27524,4965.771783
4870.225226,4544.768784
4957.589388,4023.524883
5274.613805,3534.24956
5889.1234,3245.286962
6135.593958,3043.820531
6194.878116,2949.33654
6364.466482,2975.149836
6583.595688,2926.014836
6786.184984,2814.79469
6903.837396,3062.381378
7035.390776,3721.729997
7121.869303,4528.047905
7198.91574,4507.253187
7290.952514,4147.822622
7289.12207,4058.859824
7231.210286,3689.470451
7228.41112,3700.891962
7246.057315,3323.109639
6971.227631,3105.201677
6447.604734,3692.96421
5874.961233,3957.610859
5462.009297,4191.500136
5201.86753,4573.12878
5027.067237,4781.374743
4970.570375,4400.767577
5035.096651,3819.733344
5363.510297,3405.305943
5962.554238,3109.115244
6215.414939,3107.466216
6292.405943,2908.064997
6409.474844,2819.336592
6568.062644,2799.376056
6705.234046,2900.400321
6814.069441,3128.736453
6994.996614,3680.985134
7220.927721,4113.73286
7401.738823,4280.130971
7566.391334,4077.081375
7605.142786,4246.821179
7494.24461,3877.173891
7447.465695,3392.520704
7444.268244,3822.639539
7177.164988,3996.052784
6629.186171,4525.797393
6077.968373,5230.180284
5596.260874,5672.383418
5338.836694,5645.311586
5224.047615,5551.012839
5180.826896,5021.466293
5266.488653,4191.058484
5581.09944,3546.779228
6190.505053,3217.99964
6418.616954,3087.313296
6482.209631,2967.076751
6671.746633,2942.518053
6899.386563,3253.080906
7135.484841,3753.902243
7471.777078,4743.254352
7842.60753,4935.284564
8205.160219,4496.461884
8525.763532,4290.531443
8876.345144,3953.625455
8986.976364,3823.612025
8789.755126,3828.107108
8488.924627,3823.473561
8366.555174,3833.195748
7900.345906,4068.943901
7229.646511,4324.404542
6534.989002,5074.812867
6051.52823,5467.549025
5744.711794,5936.306498
5544.264638,5858.687034
5421.931996,5238.101988
5424.888189,4414.817328
5710.122012,3708.039524
6276.954944,3319.541588
6463.24477,3176.404491
6578.33722,3152.830424
6929.50471,3134.510739
7350.528808,3355.506713
7806.422179,3872.004831
8314.096631,4919.122014
8846.846292,5055.307971
9219.32829,4757.956313
9491.765885,4271.625249
9693.062422,3955.060464
9681.548768,3628.319384
9416.630187,4080.049601
9019.4236,3968.990175
8826.095091,3822.128394
8357.568421,4165.931381
7634.432382,4497.360402
6939.961757,4805.28414
6409.28201,5173.800047
5995.786683,5331.854186
5690.837185,5587.485723
5542.657177,5094.439734
5533.321697,4336.770938
5802.902807,3684.446064
6335.01733,3242.994968
6514.398183,3101.457966
6660.213646,3025.211766
7017.32977,3033.870194
7487.363777,3221.346473
7916.679314,3748.841163
8313.914402,4552.273428
8568.134862,4579.920066
8763.844322,3911.853027
8896.731742,3594.760446
8897.857333,3352.413093
8679.856371,3251.093637
8342.047017,3377.533095
8049.512424,3564.810552
7864.85712,3618.073503
7504.417596,3517.307256
7033.847776,4132.284743
6499.89676,4691.962874
6081.943473,5066.70546
5734.09547,5211.538713
5511.150299,5240.498496
5376.377945,4774.487279
5336.055668,4037.552243
5401.258643,3394.916004
5567.466945,3059.33889
5706.701583,2962.631064
6164.993972,2881.127864
6779.082256,2868.921653
7392.511424,3035.659203
8024.650661,3595.326441
8641.251892,4688.967438
9144.041977,4741.340991
9518.197427,4425.88103
9778.751127,3688.607757
9781.5307,3544.606113
9391.973279,3359.73507
8788.716023,3061.509243
8392.187383,2884.5281
8139.734716,3099.725504
7702.636869,2971.881576
7209.386159,3062.30961
6686.556213,3980.376
6240.334756,4505.530367
5897.652683,4762.466598
5665.11369,5140.283646
5487.3635,4780.844891
5393.810275,4116.608375
5401.253548,3472.86809
5457.497432,3104.181222
5561.585256,2969.520239
6011.493503,2927.587782
6678.399088,2926.126029
7411.544887,3124.850411
8169.261493,3669.314847
8868.588472,4525.054227
9393.886626,4611.337836
9743.603271,3970.11533
9953.881542,3325.691531
10058.84595,3357.890526
9981.114559,3334.242125
9660.387631,3395.68134
9288.112116,3151.189353
9035.017437,3140.948846
8476.887766,3152.224664
7792.600819,3014.320592
7099.523449,3509.582132
6551.867789,4099.140317
6160.677264,4413.397418
5931.86572,4567.918773
5798.447226,4499.825904
5830.332722,3947.607872
6129.575994,3409.230333
6701.80962,3062.235723
6880.873975,2914.255925
7114.019425,2808.915605
7645.586459,2797.932203
8334.706884,2853.440114
8986.516775,3009.160083
9615.375621,3391.913901
10143.63398,3854.127506
10562.04839,3770.864054
10829.71443,3804.675026
10919.40946,3748.835247
10855.77653,3489.632489
10572.32884,3578.376153
10084.14523,3383.693957
9728.267496,3428.164343
9053.018289,3607.750124
8223.965491,4004.192262
7475.107893,4555.366302
6835.453997,4786.911671
6428.981291,5217.418571
6136.214485,5034.019536
5977.800303,4621.14639
5954.158957,4107.202493
6207.238725,3727.237158
6755.67901,3363.812628
6889.104924,3168.934763
7143.0298,3038.155962
7724.766794,3000.705162
8464.494533,3054.547598
9179.291857,3194.638254
9846.36676,3422.459567
10420.04504,3846.354765
10810.85478,4196.918945
10987.61081,4365.809876
11090.87446,4127.393237
11063.27934,4374.596319
10737.71375,4468.49685
10282.54841,4285.511051
9908.781524,4200.986793
9302.29393,4247.876894
8444.676636,4430.663907
7652.16158,4782.171578
7053.20942,5249.501517
6611.378747,5495.035832
6334.875652,5428.641317
6152.004149,4943.677887
6138.479201,4202.444252
6357.154832,3656.921886
6871.259826,3269.924379
7005.383217,3150.272754
7246.974291,3051.446571
7841.79361,3042.272562
8553.799602,3249.805346
9270.616344,3826.963208
9942.399468,5055.115532
10536.07831,5544.816225
10942.26052,5209.528254
11136.50482,4892.804513
11203.12519,4668.531266
11139.57671,4112.18909
10802.45392,4058.597834
10339.90828,3653.991447
9991.677819,3534.753689
9408.926116,3489.20471
8658.032136,3883.854417
7854.267514,4649.162187
7179.544057,5361.570771
6754.143714,5418.29361
6462.643384,5346.491088
6255.986508,4910.560952
6202.231872,4107.170624
6447.727242,3475.86755
6942.78867,3107.442224
7066.505828,2961.655554
7234.04976,2898.769482
7653.844446,2903.483535
8268.551191,3071.164847
8880.47438,3567.248358
9395.465731,4563.352622
9790.830074,4712.22038
9931.910802,4181.681721
10116.7858,3468.686256
10146.04104,3155.772101
9677.931143,2873.003498
9084.336341,2842.46639
8565.700409,2705.148171
8318.635451,3122.559599
7934.55651,3068.169861
7317.44128,3148.721028
6735.906236,3784.931748
6236.257851,4489.715999
5942.410824,5000.945433
5769.975879,5262.451308
5709.32402,4837.02872
5795.804646,4082.624933
6158.251318,3449.104965
6781.140774,3010.760826
7054.13094,2878.080171
7180.059917,2788.362263
7493.950558,2802.823244
7805.94185,2950.059678
8073.768994,3441.764891
8297.534708,4254.449543
8509.84687,4434.385359
8726.248,3976.745096
8831.226928,3572.522465
8788.914896,3179.765705
8560.37592,3092.289314
8284.720955,3095.021715
8014.274284,3133.198485
7762.381754,3404.480718
7391.687496,3482.531907
6988.832032,3987.26318
6470.395553,4645.913919
6091.674122,5044.966065
5793.235227,5355.417881
5600.057441,5578.003619
5498.344809,5206.844643
5466.801743,4354.220132
5513.271439,3672.728075
5630.13422,3238.011116
5785.294986,3128.705616
6030.247724,3028.656665
6347.789109,2996.415183
6599.050743,3132.99579
6772.890092,3534.60101
6874.293816,4474.118195
6907.217746,4735.432929
6912.208496,4316.807156
6848.238124,3997.875158
6711.368626,3599.124413
6604.973466,3616.741179
6473.434004,3630.832923
6466.555021,3791.008184
6402.989081,3815.650511
6175.769231,4262.424368
5877.610293,4723.833105
5502.80958,5070.12338
5174.115916,5363.456135
4907.153319,5713.06865
4728.633038,5816.984501
4601.285087,5377.201341
4562.322853,4794.393212
4602.140532,4080.928808
4702.828606,3617.320427
4867.318871,3450.47885
5151.65928,3319.287879
5459.828437,3273.02619
5703.683811,3388.324385
5871.712353,3868.868337
6004.099888,4584.48906
6091.6909,4703.462255
6178.735513,4766.09889
6247.150275,4782.184977
6295.577087,4617.782406
6363.082283,4286.008859
6377.830972,4202.837336
6503.376488,3719.173014
6540.387033,3645.2825
6318.107807,4105.62212
5910.840128,3939.69329
5440.934347,4192.409864
5181.101394,4385.50289
4953.517214,4614.824688
4850.620271,4829.591022
4833.153537,4594.109147
4935.129222,4101.798948
5253.722663,3505.203383
5885.397318,3141.051474
6140.683183,2912.062203
6228.347707,2812.73571
6452.731626,2819.466287
6733.24654,2889.045884
6992.338901,3091.288112
7201.384186,3383.910413
7451.92134,3561.280509
7657.384483,3509.441472
7832.498617,3190.661559
7948.316824,2850.282743
7972.56789,2660.28308
7926.244612,2506.436006
7814.055745,2364.348719
7707.130454,2390.382372
7289.816392,2589.886712
6664.046737,2849.872775
6040.245423,3471.089576
5569.761664,4020.544277
5285.024082,4334.516984
5103.541878,4419.4365
5040.304101,4253.394587
5110.27834,3798.181682
5433.871958,3358.474839
6063.532722,3070.843718
